level,imu,task
0,'0segment_data80893.mat',0
0,'0segment_data80894.mat',0
0,'0segment_data80895.mat',0
0,'0segment_data80896.mat',0
0,'0segment_data80897.mat',0
0,'0segment_data80898.mat',0
0,'0segment_data80899.mat',0
0,'0segment_data80900.mat',0
0,'0segment_data80901.mat',0
0,'0segment_data80902.mat',0
0,'0segment_data80903.mat',0
0,'0segment_data80904.mat',0
0,'0segment_data80905.mat',0
0,'0segment_data80906.mat',0
0,'0segment_data80907.mat',0
0,'0segment_data80908.mat',0
0,'0segment_data80909.mat',0
0,'0segment_data80910.mat',0
0,'0segment_data80911.mat',0
0,'0segment_data80912.mat',0
0,'0segment_data80913.mat',0
0,'0segment_data80914.mat',0
0,'0segment_data80915.mat',0
0,'0segment_data80916.mat',0
0,'0segment_data80917.mat',0
0,'0segment_data80918.mat',0
0,'0segment_data80919.mat',0
0,'0segment_data80920.mat',0
0,'0segment_data80921.mat',0
0,'0segment_data80922.mat',0
0,'0segment_data80923.mat',0
0,'0segment_data80924.mat',0
0,'0segment_data80925.mat',0
0,'0segment_data80926.mat',0
0,'0segment_data80927.mat',0
0,'0segment_data80928.mat',0
0,'0segment_data80929.mat',0
0,'0segment_data80930.mat',0
0,'0segment_data80931.mat',0
0,'0segment_data80932.mat',0
0,'0segment_data80933.mat',0
0,'0segment_data80934.mat',0
0,'0segment_data80935.mat',0
0,'0segment_data80936.mat',0
0,'0segment_data80937.mat',0
0,'0segment_data80938.mat',0
0,'0segment_data80939.mat',0
0,'0segment_data80940.mat',0
0,'0segment_data80941.mat',0
0,'0segment_data80942.mat',0
0,'0segment_data80943.mat',0
0,'0segment_data80944.mat',0
0,'0segment_data80945.mat',0
0,'0segment_data80946.mat',0
0,'0segment_data80947.mat',0
0,'0segment_data80948.mat',0
0,'0segment_data80949.mat',0
0,'0segment_data80950.mat',0
0,'0segment_data80951.mat',0
0,'0segment_data80952.mat',0
0,'0segment_data80953.mat',0
0,'0segment_data80954.mat',0
0,'0segment_data80955.mat',0
0,'0segment_data80956.mat',0
0,'0segment_data80957.mat',0
0,'0segment_data80958.mat',0
0,'0segment_data80959.mat',0
0,'0segment_data80960.mat',0
0,'0segment_data80961.mat',0
0,'0segment_data80962.mat',0
0,'0segment_data80963.mat',0
0,'0segment_data80964.mat',0
0,'0segment_data80965.mat',0
0,'0segment_data80966.mat',0
0,'0segment_data80967.mat',0
0,'0segment_data80968.mat',0
0,'0segment_data80969.mat',0
0,'0segment_data80970.mat',0
0,'0segment_data80971.mat',0
0,'0segment_data80972.mat',0
0,'0segment_data80973.mat',0
0,'0segment_data80974.mat',0
0,'0segment_data80975.mat',0
0,'0segment_data80976.mat',0
0,'0segment_data80977.mat',0
0,'0segment_data80978.mat',0
0,'0segment_data80979.mat',0
0,'0segment_data80980.mat',0
0,'0segment_data80981.mat',0
0,'0segment_data80982.mat',0
0,'0segment_data80983.mat',0
0,'0segment_data80984.mat',0
0,'0segment_data80985.mat',0
0,'0segment_data80986.mat',0
0,'0segment_data80987.mat',0
0,'0segment_data80988.mat',0
0,'0segment_data80989.mat',0
0,'0segment_data80990.mat',0
0,'0segment_data80991.mat',0
0,'0segment_data80992.mat',0
0,'0segment_data80993.mat',0
0,'0segment_data80994.mat',0
0,'0segment_data80995.mat',0
0,'0segment_data80996.mat',0
0,'0segment_data80997.mat',0
0,'0segment_data80998.mat',0
0,'0segment_data80999.mat',0
0,'0segment_data81000.mat',0
0,'0segment_data81001.mat',0
0,'0segment_data81002.mat',0
0,'0segment_data81003.mat',0
0,'0segment_data81004.mat',0
0,'0segment_data81005.mat',0
0,'0segment_data81006.mat',0
0,'0segment_data81007.mat',0
0,'0segment_data81008.mat',0
0,'0segment_data81009.mat',0
0,'0segment_data81010.mat',0
0,'0segment_data81011.mat',0
0,'0segment_data81012.mat',0
0,'0segment_data81013.mat',0
0,'0segment_data81014.mat',0
0,'0segment_data81015.mat',0
0,'0segment_data81016.mat',0
0,'0segment_data81017.mat',0
0,'0segment_data81018.mat',0
0,'0segment_data81019.mat',0
0,'0segment_data81020.mat',0
0,'0segment_data81021.mat',0
0,'0segment_data81022.mat',0
0,'0segment_data81023.mat',0
0,'0segment_data81024.mat',0
0,'0segment_data81025.mat',0
0,'0segment_data81026.mat',0
0,'0segment_data81027.mat',0
0,'0segment_data81028.mat',0
0,'0segment_data81029.mat',0
0,'0segment_data81030.mat',0
0,'0segment_data81031.mat',0
0,'0segment_data81032.mat',0
0,'0segment_data81033.mat',0
0,'0segment_data81034.mat',0
0,'0segment_data81035.mat',0
0,'0segment_data81036.mat',0
0,'0segment_data81037.mat',0
0,'0segment_data81038.mat',0
0,'0segment_data81039.mat',0
0,'0segment_data81040.mat',0
0,'0segment_data81041.mat',0
0,'0segment_data81042.mat',0
0,'0segment_data81043.mat',0
0,'0segment_data81044.mat',0
0,'0segment_data81045.mat',0
0,'0segment_data81046.mat',0
0,'0segment_data81047.mat',0
0,'0segment_data81048.mat',0
0,'0segment_data81049.mat',0
0,'0segment_data81050.mat',0
0,'0segment_data81051.mat',0
0,'0segment_data81052.mat',0
0,'0segment_data81053.mat',0
0,'0segment_data81054.mat',0
0,'0segment_data81055.mat',0
0,'0segment_data81056.mat',0
0,'0segment_data81057.mat',0
0,'0segment_data81058.mat',0
0,'0segment_data81059.mat',0
0,'0segment_data81060.mat',0
0,'0segment_data81061.mat',0
0,'0segment_data81062.mat',0
0,'0segment_data81063.mat',0
0,'0segment_data81064.mat',0
0,'0segment_data81065.mat',0
0,'0segment_data81066.mat',0
0,'0segment_data81067.mat',0
0,'0segment_data81068.mat',0
0,'0segment_data81069.mat',0
0,'0segment_data81070.mat',0
0,'0segment_data81071.mat',0
0,'0segment_data81072.mat',0
0,'0segment_data81073.mat',0
0,'0segment_data81074.mat',0
0,'0segment_data81075.mat',0
0,'0segment_data81076.mat',0
0,'0segment_data81077.mat',0
0,'0segment_data81078.mat',0
0,'0segment_data81079.mat',0
0,'0segment_data81080.mat',0
0,'0segment_data81081.mat',0
0,'0segment_data81082.mat',0
0,'0segment_data81083.mat',0
0,'0segment_data81084.mat',0
0,'0segment_data81085.mat',0
0,'0segment_data81086.mat',0
0,'0segment_data81087.mat',0
0,'0segment_data81088.mat',0
0,'0segment_data81089.mat',0
0,'0segment_data81090.mat',0
0,'0segment_data81091.mat',0
0,'0segment_data81092.mat',0
0,'0segment_data81093.mat',0
0,'0segment_data81094.mat',0
0,'0segment_data81095.mat',0
0,'0segment_data81096.mat',0
0,'0segment_data81097.mat',0
0,'0segment_data81098.mat',0
0,'0segment_data81099.mat',0
0,'0segment_data81100.mat',0
0,'0segment_data81101.mat',0
0,'0segment_data81102.mat',0
0,'0segment_data81103.mat',0
0,'0segment_data81104.mat',0
0,'0segment_data81105.mat',0
0,'0segment_data81106.mat',0
0,'0segment_data81107.mat',0
0,'0segment_data81108.mat',0
0,'0segment_data81109.mat',0
0,'0segment_data81110.mat',0
0,'0segment_data81111.mat',0
0,'0segment_data81112.mat',0
0,'0segment_data81113.mat',0
0,'0segment_data81114.mat',0
0,'0segment_data81115.mat',0
0,'0segment_data81116.mat',0
0,'0segment_data81117.mat',0
0,'0segment_data81118.mat',0
0,'0segment_data81119.mat',0
0,'0segment_data81120.mat',0
0,'0segment_data81121.mat',0
0,'0segment_data81122.mat',0
0,'0segment_data81123.mat',0
0,'0segment_data81124.mat',0
0,'0segment_data81125.mat',0
0,'0segment_data81126.mat',0
0,'0segment_data81127.mat',0
0,'0segment_data81128.mat',0
0,'0segment_data81129.mat',0
0,'0segment_data81130.mat',0
0,'0segment_data81131.mat',0
0,'0segment_data81132.mat',0
0,'0segment_data81133.mat',0
0,'0segment_data81134.mat',0
0,'0segment_data81135.mat',0
0,'0segment_data81136.mat',0
0,'0segment_data81137.mat',0
0,'0segment_data81138.mat',0
0,'0segment_data81139.mat',0
0,'0segment_data81140.mat',0
0,'0segment_data81141.mat',0
0,'0segment_data81142.mat',0
0,'0segment_data81143.mat',0
0,'0segment_data81144.mat',0
0,'0segment_data81145.mat',0
0,'0segment_data81146.mat',0
0,'0segment_data81147.mat',0
0,'0segment_data81148.mat',0
0,'0segment_data81149.mat',0
0,'0segment_data81150.mat',0
0,'0segment_data81151.mat',0
0,'0segment_data81152.mat',0
0,'0segment_data81153.mat',0
0,'0segment_data81154.mat',0
0,'0segment_data81155.mat',0
0,'0segment_data81156.mat',0
0,'0segment_data81157.mat',0
0,'0segment_data81158.mat',0
0,'0segment_data81159.mat',0
0,'0segment_data81160.mat',0
0,'0segment_data81161.mat',0
0,'0segment_data81162.mat',0
0,'0segment_data81163.mat',0
0,'0segment_data81164.mat',0
0,'0segment_data81165.mat',0
0,'0segment_data81166.mat',0
0,'0segment_data81167.mat',0
0,'0segment_data81168.mat',0
0,'0segment_data81169.mat',0
0,'0segment_data81170.mat',0
0,'0segment_data81171.mat',0
0,'0segment_data81172.mat',0
0,'0segment_data81173.mat',0
0,'0segment_data81174.mat',0
0,'0segment_data81175.mat',0
0,'0segment_data81176.mat',0
0,'0segment_data81177.mat',0
0,'0segment_data81178.mat',0
0,'0segment_data81179.mat',0
0,'0segment_data81180.mat',0
0,'0segment_data81181.mat',0
0,'0segment_data81182.mat',0
0,'0segment_data81183.mat',0
0,'0segment_data81184.mat',0
0,'0segment_data81185.mat',0
0,'0segment_data81186.mat',0
0,'0segment_data81187.mat',0
0,'0segment_data81188.mat',0
0,'0segment_data81189.mat',0
0,'0segment_data81190.mat',0
0,'0segment_data81191.mat',0
0,'0segment_data81192.mat',0
0,'0segment_data81193.mat',0
0,'0segment_data81194.mat',0
0,'0segment_data81195.mat',0
0,'0segment_data81196.mat',0
0,'0segment_data81197.mat',0
0,'0segment_data81198.mat',0
0,'0segment_data81199.mat',0
0,'0segment_data81200.mat',0
0,'0segment_data81201.mat',0
0,'0segment_data81202.mat',0
0,'0segment_data81203.mat',0
0,'0segment_data81204.mat',0
0,'0segment_data81205.mat',0
0,'0segment_data81206.mat',0
0,'0segment_data81207.mat',0
0,'0segment_data81208.mat',0
0,'0segment_data81209.mat',0
0,'0segment_data81210.mat',0
0,'0segment_data81211.mat',0
0,'0segment_data81212.mat',0
0,'0segment_data81213.mat',0
0,'0segment_data81214.mat',0
0,'0segment_data81215.mat',0
0,'0segment_data81216.mat',0
0,'0segment_data81217.mat',0
0,'0segment_data81218.mat',0
0,'0segment_data81219.mat',0
0,'0segment_data81220.mat',0
0,'0segment_data81221.mat',0
0,'0segment_data81222.mat',0
0,'0segment_data81223.mat',0
0,'0segment_data81224.mat',0
0,'0segment_data81225.mat',0
0,'0segment_data81226.mat',0
0,'0segment_data81227.mat',0
0,'0segment_data81228.mat',0
0,'0segment_data81229.mat',0
0,'0segment_data81230.mat',0
0,'0segment_data81231.mat',0
0,'0segment_data81232.mat',0
0,'0segment_data81233.mat',0
0,'0segment_data81234.mat',0
0,'0segment_data81235.mat',0
0,'0segment_data81236.mat',0
0,'0segment_data81237.mat',0
0,'0segment_data81238.mat',0
0,'0segment_data81239.mat',0
0,'0segment_data81240.mat',0
0,'0segment_data81241.mat',0
0,'0segment_data81242.mat',0
0,'0segment_data81243.mat',0
0,'0segment_data81244.mat',0
0,'0segment_data81245.mat',0
0,'0segment_data81246.mat',0
0,'0segment_data81247.mat',0
0,'0segment_data81248.mat',0
0,'0segment_data81249.mat',0
0,'0segment_data81250.mat',0
0,'0segment_data81251.mat',0
0,'0segment_data81252.mat',0
0,'0segment_data81253.mat',0
0,'0segment_data81254.mat',0
0,'0segment_data81255.mat',0
0,'0segment_data81256.mat',0
0,'0segment_data81257.mat',0
0,'0segment_data81258.mat',0
0,'0segment_data81259.mat',0
0,'0segment_data81260.mat',0
0,'0segment_data81261.mat',0
0,'0segment_data81262.mat',0
0,'0segment_data81263.mat',0
0,'0segment_data81264.mat',0
0,'0segment_data81265.mat',0
0,'0segment_data81266.mat',0
0,'0segment_data81267.mat',0
0,'0segment_data81268.mat',0
0,'0segment_data81269.mat',0
0,'0segment_data81270.mat',0
0,'0segment_data81271.mat',0
0,'0segment_data81272.mat',0
0,'0segment_data81273.mat',0
0,'0segment_data81274.mat',0
0,'0segment_data81275.mat',0
0,'0segment_data81276.mat',0
0,'0segment_data81277.mat',0
0,'0segment_data81278.mat',0
0,'0segment_data81279.mat',0
0,'0segment_data81280.mat',0
0,'0segment_data81281.mat',0
0,'0segment_data81282.mat',0
0,'0segment_data81283.mat',0
0,'0segment_data81284.mat',0
0,'0segment_data81285.mat',0
0,'0segment_data81286.mat',0
0,'0segment_data81287.mat',0
0,'0segment_data81288.mat',0
0,'0segment_data81289.mat',0
0,'0segment_data81290.mat',0
0,'0segment_data81291.mat',0
0,'0segment_data81292.mat',0
0,'0segment_data81293.mat',0
0,'0segment_data81294.mat',0
0,'0segment_data81295.mat',0
0,'0segment_data81296.mat',0
0,'0segment_data81297.mat',0
0,'0segment_data81298.mat',0
0,'0segment_data81299.mat',0
0,'0segment_data81300.mat',0
0,'0segment_data81301.mat',0
0,'0segment_data81302.mat',0
0,'0segment_data81303.mat',0
0,'0segment_data81304.mat',0
0,'0segment_data81305.mat',0
0,'0segment_data81306.mat',0
0,'0segment_data81307.mat',0
0,'0segment_data81308.mat',0
0,'0segment_data81309.mat',0
0,'0segment_data81310.mat',0
0,'0segment_data81311.mat',0
0,'0segment_data81312.mat',0
0,'0segment_data81313.mat',0
0,'0segment_data81314.mat',0
0,'0segment_data81315.mat',0
0,'0segment_data81316.mat',0
0,'0segment_data81317.mat',0
0,'0segment_data81318.mat',0
0,'0segment_data81319.mat',0
0,'0segment_data81320.mat',0
0,'0segment_data81321.mat',0
0,'0segment_data81322.mat',0
0,'0segment_data81323.mat',0
0,'0segment_data81324.mat',0
0,'0segment_data81325.mat',0
0,'0segment_data81326.mat',0
0,'0segment_data81327.mat',0
0,'0segment_data81328.mat',0
0,'0segment_data81329.mat',0
0,'0segment_data81330.mat',0
0,'0segment_data81331.mat',0
0,'0segment_data81332.mat',0
0,'0segment_data81333.mat',0
0,'0segment_data81334.mat',0
0,'0segment_data81335.mat',0
0,'0segment_data81336.mat',0
0,'0segment_data81337.mat',0
0,'0segment_data81338.mat',0
0,'0segment_data81339.mat',0
0,'0segment_data81340.mat',0
0,'0segment_data81341.mat',0
0,'0segment_data81342.mat',0
0,'0segment_data81343.mat',0
0,'0segment_data81344.mat',0
0,'0segment_data81345.mat',0
0,'0segment_data81346.mat',0
0,'0segment_data81347.mat',0
0,'0segment_data81348.mat',0
0,'0segment_data81349.mat',0
0,'0segment_data81350.mat',0
0,'0segment_data81351.mat',0
0,'0segment_data81352.mat',0
0,'0segment_data81353.mat',0
0,'0segment_data81354.mat',0
0,'0segment_data81355.mat',0
0,'0segment_data81356.mat',0
0,'0segment_data81357.mat',0
0,'0segment_data81358.mat',0
0,'0segment_data81359.mat',0
0,'0segment_data81360.mat',0
0,'0segment_data81361.mat',0
0,'0segment_data81362.mat',0
0,'0segment_data81363.mat',0
0,'0segment_data81364.mat',0
0,'0segment_data81365.mat',0
0,'0segment_data81366.mat',0
0,'0segment_data81367.mat',0
0,'0segment_data81368.mat',0
0,'0segment_data81369.mat',0
0,'0segment_data81370.mat',0
0,'0segment_data81371.mat',0
0,'0segment_data81372.mat',0
0,'0segment_data81373.mat',0
0,'0segment_data81374.mat',0
0,'0segment_data81375.mat',0
0,'0segment_data81376.mat',0
0,'0segment_data81377.mat',0
0,'0segment_data81378.mat',0
0,'0segment_data81379.mat',0
0,'0segment_data81380.mat',0
0,'0segment_data81381.mat',0
0,'0segment_data81382.mat',0
0,'0segment_data81383.mat',0
0,'0segment_data81384.mat',0
0,'0segment_data81385.mat',0
0,'0segment_data81386.mat',0
0,'0segment_data81387.mat',0
0,'0segment_data81388.mat',0
0,'0segment_data81389.mat',0
0,'0segment_data81390.mat',0
0,'0segment_data81391.mat',0
0,'0segment_data81392.mat',0
0,'0segment_data81393.mat',0
0,'0segment_data81394.mat',0
0,'0segment_data81395.mat',0
0,'0segment_data81396.mat',0
0,'0segment_data81397.mat',0
0,'0segment_data81398.mat',0
0,'0segment_data81399.mat',0
0,'0segment_data81400.mat',0
0,'0segment_data81401.mat',0
0,'0segment_data81402.mat',0
0,'0segment_data81403.mat',0
0,'0segment_data81404.mat',0
0,'0segment_data81405.mat',0
0,'0segment_data81406.mat',0
0,'0segment_data81407.mat',0
0,'0segment_data81408.mat',0
0,'0segment_data81409.mat',0
0,'0segment_data81410.mat',0
0,'0segment_data81411.mat',0
0,'0segment_data81412.mat',0
0,'0segment_data81413.mat',0
0,'0segment_data81414.mat',0
0,'0segment_data81415.mat',0
0,'0segment_data81416.mat',0
0,'0segment_data81417.mat',0
0,'0segment_data81418.mat',0
0,'0segment_data81419.mat',0
0,'0segment_data81420.mat',0
0,'0segment_data81421.mat',0
0,'0segment_data81422.mat',0
0,'0segment_data81423.mat',0
0,'0segment_data81424.mat',0
0,'0segment_data81425.mat',0
0,'0segment_data81426.mat',0
0,'0segment_data81427.mat',0
0,'0segment_data81428.mat',0
0,'0segment_data81429.mat',0
0,'0segment_data81430.mat',0
0,'0segment_data81431.mat',0
0,'0segment_data81432.mat',0
0,'0segment_data81433.mat',0
0,'0segment_data81434.mat',0
0,'0segment_data81435.mat',0
0,'0segment_data81436.mat',0
0,'0segment_data81437.mat',0
0,'0segment_data81438.mat',0
0,'0segment_data81439.mat',0
0,'0segment_data81440.mat',0
0,'0segment_data81441.mat',0
0,'0segment_data81442.mat',0
0,'0segment_data81443.mat',0
0,'0segment_data81444.mat',0
0,'0segment_data81445.mat',0
0,'0segment_data81446.mat',0
0,'0segment_data81447.mat',0
0,'0segment_data81448.mat',0
0,'0segment_data81449.mat',0
0,'0segment_data81450.mat',0
0,'0segment_data81451.mat',0
0,'0segment_data81452.mat',0
0,'0segment_data81453.mat',0
0,'0segment_data81454.mat',0
0,'0segment_data81455.mat',0
0,'0segment_data81456.mat',0
0,'0segment_data81457.mat',0
0,'0segment_data81458.mat',0
0,'0segment_data81459.mat',0
0,'0segment_data81460.mat',0
0,'0segment_data81461.mat',0
0,'0segment_data81462.mat',0
0,'0segment_data81463.mat',0
0,'0segment_data81464.mat',0
0,'0segment_data81465.mat',0
0,'0segment_data81466.mat',0
0,'0segment_data81467.mat',0
0,'0segment_data81468.mat',0
0,'0segment_data81469.mat',0
0,'0segment_data81470.mat',0
0,'0segment_data81471.mat',0
0,'0segment_data81472.mat',0
0,'0segment_data81473.mat',0
0,'0segment_data81474.mat',0
0,'0segment_data81475.mat',0
0,'0segment_data81476.mat',0
0,'0segment_data81477.mat',0
0,'0segment_data81478.mat',0
0,'0segment_data81479.mat',0
0,'0segment_data81480.mat',0
0,'0segment_data81481.mat',0
0,'0segment_data81482.mat',0
0,'0segment_data81483.mat',0
0,'0segment_data81484.mat',0
0,'0segment_data81485.mat',0
0,'0segment_data81486.mat',0
0,'0segment_data81487.mat',0
0,'0segment_data81488.mat',0
0,'0segment_data81489.mat',0
0,'0segment_data81490.mat',0
0,'0segment_data81491.mat',0
0,'0segment_data81492.mat',0
0,'0segment_data81493.mat',0
0,'0segment_data81494.mat',0
0,'0segment_data81495.mat',0
0,'0segment_data81496.mat',0
0,'0segment_data81497.mat',0
0,'0segment_data81498.mat',0
0,'0segment_data81499.mat',0
0,'0segment_data81500.mat',0
0,'0segment_data81501.mat',0
0,'0segment_data81502.mat',0
0,'0segment_data81503.mat',0
0,'0segment_data81504.mat',0
0,'0segment_data81505.mat',0
0,'0segment_data81506.mat',0
0,'0segment_data81507.mat',0
0,'0segment_data81508.mat',0
0,'0segment_data81509.mat',0
0,'0segment_data81510.mat',0
0,'0segment_data81511.mat',0
0,'0segment_data81512.mat',0
0,'0segment_data81513.mat',0
0,'0segment_data81514.mat',0
0,'0segment_data81515.mat',0
0,'0segment_data81516.mat',0
0,'0segment_data81517.mat',0
0,'0segment_data81518.mat',0
0,'0segment_data81519.mat',0
0,'0segment_data81520.mat',0
0,'0segment_data81521.mat',0
0,'0segment_data81522.mat',0
0,'0segment_data81523.mat',0
0,'0segment_data81524.mat',0
0,'0segment_data81525.mat',0
0,'0segment_data81526.mat',0
0,'0segment_data81527.mat',0
0,'0segment_data81528.mat',0
0,'0segment_data81529.mat',0
0,'0segment_data81530.mat',0
0,'0segment_data81531.mat',0
0,'0segment_data81532.mat',0
0,'0segment_data81533.mat',0
0,'0segment_data81534.mat',0
0,'0segment_data81535.mat',0
0,'0segment_data81536.mat',0
0,'0segment_data81537.mat',0
0,'0segment_data81538.mat',0
0,'0segment_data81539.mat',0
0,'0segment_data81540.mat',0
0,'0segment_data81541.mat',0
0,'0segment_data81542.mat',0
0,'0segment_data81543.mat',0
0,'0segment_data81544.mat',0
0,'0segment_data81545.mat',0
0,'0segment_data81546.mat',0
0,'0segment_data81547.mat',0
0,'0segment_data81548.mat',0
0,'0segment_data81549.mat',0
0,'0segment_data81550.mat',0
0,'0segment_data81551.mat',0
0,'0segment_data81552.mat',0
0,'0segment_data81553.mat',0
0,'0segment_data81554.mat',0
0,'0segment_data81555.mat',0
0,'0segment_data81556.mat',0
0,'0segment_data81557.mat',0
0,'0segment_data81558.mat',0
0,'0segment_data81559.mat',0
0,'0segment_data81560.mat',0
0,'0segment_data81561.mat',0
0,'0segment_data81562.mat',0
0,'0segment_data81563.mat',0
0,'0segment_data81564.mat',0
0,'0segment_data81565.mat',0
0,'0segment_data81566.mat',0
0,'0segment_data81567.mat',0
0,'0segment_data81568.mat',0
0,'0segment_data81569.mat',0
0,'0segment_data81570.mat',0
